Image,Actual Latitude,Actual Longitude,Predicted Latitude,Predicted Longitude,Adjusted Latitude,Adjusted Longitude,Haversine Distance Original,Haversine Distance Adjusted,Predicted Country,Country Confidence,Distance Category Original,Distance Category Adjusted
"data/streetviews/ID/3.40825,98.24127.jpg",3.40825,98.24127,45.26398098282897,27.18748604507908,3.9190250000000617,-56.02875499999993,8263.450787187106,17042.227941169618,Suriname,32.45982825756073,>=5000 km,>=5000 km
"data/streetviews/RO/44.81672,26.19666.jpg",44.81672,26.19666,46.25454820000001,43.91031180000004,45.94359500000007,24.966620000000063,1385.9796574103855,157.888999057986,Romania,41.26969873905182,<=5000 km,<=500 km
"data/streetviews/UY/-33.68477,-56.59054.jpg",-33.68477,-56.59054,49.2279831,31.60175820000001,-32.5202449999999,-55.76845499999993,12649.383996008894,150.43533308822177,Uruguay,57.67611265182495,>=5000 km,<=500 km
"data/streetviews/LT/54.40157,24.04339.jpg",54.40157,24.04339,31.446872000000006,53.67087289999999,51.91947500000006,19.14555500000006,3462.8592531105896,427.38004007202534,Poland,90.35447835922241,<=5000 km,<=500 km
"data/streetviews/AU/-33.9415,150.75283.jpg",-33.9415,150.75283,44.92311709999999,36.34398290000001,-32.44479499999994,135.93379000000004,14407.573436053019,1387.7008320833202,Australia,92.84114837646484,>=5000 km,<=5000 km
"data/streetviews/PL/51.314260000000004,17.706570000000003.jpg",51.31426,17.706570000000003,48.11333169999999,44.0521072,51.91947500000006,19.14555500000006,1916.5113218374368,119.9949704780029,Poland,26.629334688186646,<=5000 km,<=500 km
"data/streetviews/US/42.29088,-88.8617.jpg",42.29088,-88.8617,47.67389064761015,27.53563489573,31.948540000000065,35.229400000000055,8225.804231540747,9980.52454869427,West Bank,26.41870379447937,>=5000 km,>=5000 km
"data/streetviews/IT/37.31065,13.57661.jpg",37.31065,13.57661,48.147231072961205,15.117282397379613,35.89596500000005,14.449550000000045,1211.458302381002,175.5459610426408,Malta,72.64012694358826,<=5000 km,<=500 km
"data/streetviews/IT/40.73858,17.73901.jpg",40.73858,17.73901,28.636277699999997,31.462565600000012,41.87187000000006,12.56920500000004,1835.3905524535228,449.76221765548433,Italy,68.58951449394226,<=5000 km,<=500 km
"data/streetviews/DE/48.06919,11.37703.jpg",48.06919,11.37703,45.281735282828976,40.091210845079075,49.815135000000055,6.129235000000051,2199.472450981424,429.50511730781085,Luxembourg,52.11976766586304,<=5000 km,<=500 km
"data/streetviews/US/40.41896,-74.39911.jpg",40.41896,-74.39911,45.87164180000003,42.498754900000016,49.21444000000008,-2.1311799999999437,8557.921239908717,5563.078775139257,Jersey,51.11392140388489,>=5000 km,>=5000 km
"data/streetviews/RS/44.97639,19.61222.jpg",44.97639,19.61222,40.26733169999999,62.34392699999998,46.151035000000064,14.995670000000047,3494.1463445084546,382.3234746144365,Slovenia,43.5343861579895,<=5000 km,<=500 km
"data/streetviews/CH/47.53586,8.421000000000001.jpg",47.53586,8.421000000000001,48.89489450000001,43.035161900000006,47.713125000000076,13.349980000000073,2546.8810889970755,369.8602213132071,Austria,33.24366211891174,<=5000 km,<=500 km
"data/streetviews/TH/14.32684,100.71656.jpg",14.32684,100.71656,48.21994880000001,37.24179270000001,13.044025000000062,101.49328000000006,6869.867559694729,165.49437555826057,Thailand,93.26444268226624,>=5000 km,<=500 km
"data/streetviews/KR/35.1928,129.08230999999998.jpg",35.1928,129.08230999999998,43.080430000000014,41.528213099999995,35.90872500000006,127.84294000000006,7252.248400539594,137.5081763442988,Republic of Korea,75.59022903442383,>=5000 km,<=500 km
"data/streetviews/RU/45.03602,38.766560000000005.jpg",45.03602,38.766560000000005,41.00138379999999,50.553753399999984,45.94359500000007,24.966620000000063,1056.7332091950207,1079.0873109520862,Romania,22.04734832048416,<=5000 km,<=5000 km
"data/streetviews/US/26.52044,-98.17325.jpg",26.52044,-98.17325,47.996114157101985,16.968413351248806,23.634505000000047,-102.57139499999991,9513.84558930978,546.8987286855361,Mexico,44.78633999824524,>=5000 km,<=1000 km
"data/streetviews/MY/5.36455,100.58143.jpg",5.36455,100.58143,47.54123996565792,25.79893609015812,4.102850000000046,109.45887500000006,8428.034917334395,993.6878100095715,Malaysia,43.351200222969055,>=5000 km,<=1000 km
"data/streetviews/IN/14.62072,74.83554.jpg",14.62072,74.83554,41.85284392912734,1.4087100320189136,19.958330000000075,82.65162000000007,7565.41278769003,1019.880563302647,India,77.46606469154358,>=5000 km,<=5000 km
"data/streetviews/BE/50.92422,4.62845.jpg",50.92422,4.62845,39.69139439999999,68.16281199999997,50.50506500000006,4.469935000000078,4959.883949504085,47.92554441781772,Belgium,58.07647705078125,<=5000 km,<=50 km
"data/streetviews/LK/6.81731,79.91261.jpg",6.81731,79.91261,41.776433382828984,29.073602045079063,7.873120000000057,80.79387500000007,6322.479155841725,152.40809494727063,Sri Lanka,71.02369666099548,>=5000 km,<=500 km
"data/streetviews/FI/60.56008,24.94305.jpg",60.56008,24.94305,43.99098423043913,38.530013140809075,64.94770500000007,25.54667500000005,2051.9481442836923,488.8432281754049,Finland,50.01974105834961,<=5000 km,<=500 km
"data/streetviews/ME/42.40642,18.72391.jpg",42.40642,18.72391,46.52210724761016,31.34388549573002,42.70248500000005,19.40423000000007,1099.443255030455,64.72279277939137,Montenegro,53.87522578239441,<=5000 km,<=500 km
"data/streetviews/MK/41.99053,21.487840000000002.jpg",41.99053,21.48784,48.89019624761016,30.23297659573,41.15267000000006,20.17093500000007,1025.3657594037625,143.80648386552966,Albania,20.140838623046875,<=5000 km,<=500 km
"data/streetviews/ES/41.446760000000005,2.09022.jpg",41.446760000000005,2.09022,33.651706011956314,11.40799967709796,16.74187500000008,-62.18792499999992,1192.7368151930807,6655.503935025154,Montserrat,48.408934473991394,<=5000 km,>=5000 km
"data/streetviews/PL/50.4503,18.84067.jpg",50.4503,18.84067,46.79008629999999,45.29831520000002,51.91947500000006,19.14555500000006,1975.7332527835301,164.74086398715892,Poland,37.941429018974304,<=5000 km,<=500 km
"data/streetviews/AD/42.48661,1.85681.jpg",42.48661,1.85681,51.2290362,26.46081239999999,28.03312500000004,1.6596250000000623,2094.3149982100776,1607.2548159173805,Algeria,31.2759131193161,<=5000 km,<=5000 km
"data/streetviews/TR/40.42333,29.21128.jpg",40.42333,29.21128,48.38051130000001,32.56142070000001,41.15267000000006,20.17093500000007,923.716322751272,765.0572572840797,Albania,30.139410495758057,<=1000 km,<=1000 km
"data/streetviews/IT/45.504369999999994,8.951870000000001.jpg",45.50437,8.951870000000001,17.526375299999998,50.3725363,41.87187000000006,12.56920500000004,4923.479835847911,497.6207940413504,Italy,63.99489641189575,<=5000 km,<=500 km
"data/streetviews/SK/48.75712,17.56847.jpg",48.75712,17.56847,46.99139299999999,57.020854899999996,51.91947500000006,19.14555500000006,2916.077680689313,368.99805801028646,Poland,48.15276265144348,<=5000 km,<=500 km
"data/streetviews/LT/54.46506,24.114079999999998.jpg",54.46506,24.11408,42.25725179999999,47.27114549999998,56.87904500000005,24.602290000000067,2166.6365264222472,270.1614549754221,Latvia,34.817394614219666,<=5000 km,<=500 km
"data/streetviews/KR/37.623360000000005,126.91834.jpg",37.623360000000005,126.91834,44.05226290000002,51.97870070000003,35.90872500000006,127.84294000000006,6125.048283125653,207.68409437764896,Republic of Korea,82.2969913482666,>=5000 km,<=500 km
"data/streetviews/AR/-34.61045,-58.432449999999996.jpg",-34.61045,-58.43245,42.3588378,64.48291760000001,-36.703754999999916,-87.9333749999999,15066.27812495607,2664.9911830158617,Chile,52.3686945438385,>=5000 km,<=5000 km
"data/streetviews/NL/51.560069999999996,5.11039.jpg",51.56007,5.11039,30.652755400000032,19.002377099999993,52.109860000000054,5.290920000000085,2589.7352454545153,62.379639519730596,Netherlands,78.46987247467041,<=5000 km,<=500 km
"data/streetviews/US/33.81821,-118.21565.jpg",33.81821,-118.21565,46.65588579999999,42.21812280000003,31.948540000000065,35.229400000000055,10854.620333870887,12191.253318577605,West Bank,26.91115438938141,>=5000 km,>=5000 km
"data/streetviews/AT/47.333479999999994,15.02548.jpg",47.33348,15.02548,33.27037659999999,70.58214610000003,46.151035000000064,14.995670000000047,4850.862883909046,131.5016838201072,Slovenia,54.43834662437439,<=5000 km,<=500 km
"data/streetviews/US/37.43032,-77.52433.jpg",37.43032,-77.52433,26.374467299999996,50.558095099999974,38.96421500000005,35.24318500000007,11088.187884430738,9091.700248909036,Turkey,34.651342034339905,>=5000 km,>=5000 km
"data/streetviews/PR/18.01376,-66.73239000000001.jpg",18.01376,-66.73239000000001,50.22896979999999,25.61649490000001,17.189875000000086,-88.4979999999999,8641.654385340347,2307.4245262092168,Belize,14.641842246055603,>=5000 km,<=5000 km
"data/streetviews/KH/13.52887,102.08708.jpg",13.52887,102.08708,40.81247048282899,28.595886045079077,13.044025000000062,101.49328000000006,7647.667343177403,83.8802673398885,Thailand,97.56660461425781,>=5000 km,<=500 km
"data/streetviews/TR/40.281909999999996,29.066670000000002.jpg",40.28191,29.06667,49.349104847610164,32.81346209573,19.193050000000056,96.68721000000005,1050.3003555547086,6767.918259222251,Myanmar,13.813692331314087,<=5000 km,>=5000 km
"data/streetviews/US/42.720400000000005,-82.6906.jpg",42.720400000000005,-82.6906,45.28650929999999,49.52810629999999,49.21444000000008,-2.1311799999999437,9146.253051459233,5968.193261119609,Jersey,14.647184312343597,>=5000 km,>=5000 km
"data/streetviews/EC/-2.8002599999999997,-79.34681.jpg",-2.80026,-79.34681,49.86495999999999,30.2770229,15.78347000000008,-90.23075499999993,11640.911313379942,2388.0517659386037,Guatemala,30.18358051776886,>=5000 km,<=5000 km
"data/streetviews/GB/57.55552,-3.90755.jpg",57.55552,-3.90755,51.13636799999997,22.173290600000005,49.815135000000055,6.129235000000051,1820.4470798197867,1082.845155999395,Luxembourg,34.803348779678345,<=5000 km,<=5000 km
"data/streetviews/PL/50.598150000000004,17.178060000000002.jpg",50.59815,17.178060000000002,41.131535400000004,53.54733579999999,51.91947500000006,19.14555500000006,2970.5775480445286,200.8123735875917,Poland,81.28533959388733,<=5000 km,<=500 km
"data/streetviews/GB/53.49301,-2.5270200000000003.jpg",53.49301,-2.5270200000000003,28.292350500000012,43.81287800000001,55.399305000000055,-3.2111149999999498,4675.12665357452,216.533321501772,U.K. of Great Britain and Northern Ireland,57.06527233123779,<=5000 km,<=500 km
"data/streetviews/MQ/14.61486,-61.009699999999995.jpg",14.61486,-61.0097,38.590109600000005,47.79282829999999,16.191455000000076,-61.49159499999993,10558.634286783792,182.76205705480072,Guadeloupe,40.22296071052551,>=5000 km,<=500 km
"data/streetviews/ES/43.12770999999999,-1.3764399999999999.jpg",43.12770999999999,-1.37644,42.41471479999999,45.95047460000001,49.815135000000055,6.129235000000051,3811.461933236442,938.8693236048589,Luxembourg,43.50097477436066,<=5000 km,<=1000 km
"data/streetviews/CA/53.749770000000005,-113.81840000000001.jpg",53.749770000000005,-113.8184,49.687146299999974,26.11839960000001,62.39471500000005,-96.81017999999992,7917.8870532215715,1379.3395921601623,Canada,86.02805733680725,>=5000 km,<=5000 km
"data/streetviews/GB/50.80822,-0.47573999999999994.jpg",50.80822,-0.4757399999999999,50.9106312,23.9054557,49.465340000000054,-2.5847899999999413,1703.5194323936005,211.8595457905754,Guernsey,79.68223690986633,<=5000 km,<=500 km
"data/streetviews/HR/43.5011,16.602700000000002.jpg",43.5011,16.602700000000002,45.37281923043913,31.731723240809057,41.87187000000006,12.56920500000004,1217.1807542271927,376.1183196593972,Italy,31.49835169315338,<=5000 km,<=500 km
"data/streetviews/US/34.77453,-96.67834.jpg",34.77453,-96.67834,49.39576424761016,24.584019795730004,28.202840000000066,-177.3781949999999,9012.247005326664,7479.1326471428065,Midway Is.,39.786726236343384,>=5000 km,>=5000 km
"data/streetviews/CZ/49.96089,12.690479999999999.jpg",49.96089,12.69048,48.307338800000004,40.408873900000025,49.815135000000055,6.129235000000051,2013.3428649852053,470.1837439717569,Luxembourg,23.4736829996109,<=5000 km,<=500 km
"data/streetviews/US/44.867999999999995,-122.79064000000001.jpg",44.868,-122.79064,48.2649877,32.77221940000002,51.16562500000006,10.449410000000057,9389.113965357958,8430.072156311373,Germany,11.324828118085861,>=5000 km,>=5000 km
"data/streetviews/TR/37.02519,37.79939.jpg",37.02519,37.79939,48.75915494629836,32.00892328693987,38.96421500000005,35.24318500000007,1386.3739303716175,310.8797643154875,Turkey,48.80077242851257,<=5000 km,<=500 km
"data/streetviews/JP/35.18345,136.47381000000001.jpg",35.18345,136.47381,37.6959827,63.5795302,34.86888500000006,134.74563500000005,6353.987945254998,161.19980749119588,Japan,52.141356468200684,>=5000 km,<=500 km
"data/streetviews/AU/-33.92415999999999,151.12066.jpg",-33.92415999999999,151.12066,39.851337099999995,50.8404713,-32.44479499999994,135.93379000000004,13134.302126297174,1421.5136767555264,Australia,82.56539702415466,>=5000 km,<=5000 km
"data/streetviews/NZ/-44.39672,171.25364.jpg",-44.39672,171.25364,51.4190992,30.971587300000007,-43.496389999999934,0.9961600000000743,16993.9706825158,10194.182789650387,New Zealand,54.81106638908386,>=5000 km,>=5000 km
"data/streetviews/US/42.00946,-71.21392999999999.jpg",42.00946,-71.21392999999999,46.41637574761016,37.05017939573001,49.21444000000008,-2.1311799999999437,7903.75678050166,5243.391209569725,Jersey,65.53211808204651,>=5000 km,>=5000 km
"data/streetviews/BE/51.55894,3.84567.jpg",51.55894,3.84567,47.6190186,25.89712070000001,50.50506500000006,4.469935000000078,1641.7608572805734,125.05148865955054,Belgium,13.665737211704254,<=5000 km,<=500 km
"data/streetviews/US/39.1097,-76.95925.jpg",39.1097,-76.95925,39.09624339999999,46.39539349999999,38.96421500000005,35.24318500000007,9582.277123124837,8927.67012305498,Turkey,10.127364099025726,>=5000 km,>=5000 km
"data/streetviews/CO/10.706990000000001,-74.90611.jpg",10.70699,-74.90611,42.21389669999999,50.69655819999996,13.794185000000056,-88.90136499999991,11940.983821840908,1558.6578092663622,El Salvador,12.27070614695549,>=5000 km,<=5000 km
"data/streetviews/US/41.64318,-93.72939000000001.jpg",41.64318,-93.72939,48.71256359999998,39.322419100000005,31.948540000000065,35.229400000000055,8966.444582059925,10307.600776737876,West Bank,28.29630672931671,>=5000 km,>=5000 km
"data/streetviews/BR/-22.87863,-47.0544.jpg",-22.87863,-47.0544,26.880879299999993,51.527248199999995,-14.23419999999993,-54.39875499999994,11938.119158008245,1233.5792375555409,Brazil,93.81688833236694,>=5000 km,<=5000 km
"data/streetviews/LT/55.39751,24.69969.jpg",55.39751,24.69969,42.825139400000005,54.6675353,58.59367500000005,25.01572500000006,2560.2040197577853,355.9118527915067,Estonia,27.235594391822815,<=5000 km,<=500 km
"data/streetviews/US/40.75032,-74.19924.jpg",40.75032,-74.19924,46.71364270000001,40.922863700000015,31.948540000000065,35.229400000000055,8367.099426051762,9166.720660550156,West Bank,35.62605381011963,>=5000 km,>=5000 km
"data/streetviews/NL/51.82692254075317,5.044859556569054.jpg",51.82692254075317,5.044859556569054,42.6613188,52.76023810000002,50.50506500000006,4.469935000000078,3671.0853078994232,152.3512956364942,Belgium,62.63070106506348,<=5000 km,<=500 km
"data/streetviews/US/40.7169,-73.63906.jpg",40.7169,-73.63906,30.120352699999998,34.46263930000001,42.316380000000066,43.356895000000065,9217.766119138887,8823.684306342402,Georgia,14.484705030918121,>=5000 km,>=5000 km
"data/streetviews/HR/43.86906,16.087570000000003.jpg",43.86906,16.087570000000003,42.7530097,46.15838709999999,44.467910000000046,16.46489500000007,2422.759482144858,73.07400725129379,Croatia,65.90399146080017,<=5000 km,<=500 km
"data/streetviews/JP/35.732459999999996,137.95703.jpg",35.73246,137.95703,42.118572099999994,53.97327469999998,34.86888500000006,134.74563500000005,6999.648511371864,306.8268765980125,Japan,67.6554024219513,>=5000 km,<=500 km
"data/streetviews/FR/45.0001,4.7096.jpg",45.0001,4.7096,42.9064146,51.50742640000001,49.815135000000055,6.129235000000051,3700.9800060229654,545.9345253518395,Luxembourg,47.46917188167572,<=5000 km,<=1000 km
"data/streetviews/JP/35.544250000000005,134.83214999999998.jpg",35.544250000000005,134.83214999999998,42.89910199999999,43.90751790000002,34.86888500000006,134.74563500000005,7482.094938610903,75.5074983679148,Japan,63.16179037094116,>=5000 km,<=500 km
"data/streetviews/CZ/50.43964,13.02009.jpg",50.43964,13.02009,38.2938801,70.15285269999998,49.815135000000055,6.129235000000051,4613.909223010662,495.9150019818646,Luxembourg,63.81824016571045,<=5000 km,<=500 km
"data/streetviews/MY/5.61226,100.49991.jpg",5.61226,100.49991,42.784509782828984,30.149288245079077,4.102850000000046,109.45887500000006,7985.835758731122,1006.6684652565287,Malaysia,37.60461211204529,>=5000 km,<=5000 km
"data/streetviews/CO/4.37704,-74.18486.jpg",4.37704,-74.18486,49.91544030000002,22.556399899999988,-1.7812649999999337,-83.44036999999992,10115.70861694238,1235.5296306251914,Ecuador,22.087852656841278,>=5000 km,<=5000 km
"data/streetviews/EE/59.64582,28.274990000000003.jpg",59.64582,28.274990000000003,44.5628666,52.054584000000006,53.709670000000045,27.952730000000088,2310.029339818491,660.3620574852449,Belarus,32.02488422393799,<=5000 km,<=1000 km
"data/streetviews/AR/-34.761179999999996,-58.66274.jpg",-34.76118,-58.66274,34.59434709999999,52.53023730000002,-38.41609499999993,-63.616154999999935,13857.63929026003,600.4469598318778,Argentina,34.080156683921814,>=5000 km,<=1000 km
"data/streetviews/BR/-0.71667,-48.52333.jpg",-0.71667,-48.52333,44.3411321,24.0214017,7.873120000000057,80.79387500000007,8687.158584786628,14344.038425720304,Sri Lanka,33.6579829454422,>=5000 km,>=5000 km
"data/streetviews/FR/46.51507,5.9898.jpg",46.51507,5.9898,48.304695382828974,43.284911645079085,46.151035000000064,14.995670000000047,2785.7948207549443,692.2444054199727,Slovenia,62.77066469192505,<=5000 km,<=1000 km
"data/streetviews/FR/50.26185,1.75122.jpg",50.26185,1.75122,46.3281133,41.58970339999998,50.50506500000006,4.469935000000078,2943.3724587299525,194.64191272636836,Belgium,74.91872310638428,<=5000 km,<=500 km
"data/streetviews/RS/45.11919,19.22624.jpg",45.11919,19.22624,42.2760936,49.330678899999995,47.16225000000006,19.50330000000008,2426.4947377077538,228.17844888123773,Hungary,48.242124915122986,<=5000 km,<=500 km
"data/streetviews/SK/48.7859,17.89933.jpg",48.7859,17.89933,43.7037401,47.610807499999986,46.228015000000056,2.3859700000000714,2337.438509899051,1197.1395645891537,France,24.692147970199585,<=5000 km,<=5000 km
"data/streetviews/US/42.49337,-83.1357.jpg",42.49337,-83.1357,48.381893199999986,29.335213800000002,28.202840000000066,-177.3781949999999,7946.985734089645,8258.03938008101,Midway Is.,51.848483085632324,>=5000 km,>=5000 km
"data/streetviews/TH/15.05094,99.68887000000001.jpg",15.05094,99.68887,49.67280614761015,19.20546869572999,10.692950000000053,-61.2212199999999,8057.716833467107,16463.02848293083,Trinidad and Tobago,10.118994116783142,>=5000 km,>=5000 km
"data/streetviews/US/40.65643,-73.959.jpg",40.65643,-73.959,46.7876849,40.272176699999996,40.06910000000008,45.03735000000006,8320.911016806576,9125.768276475865,Armenia,15.08697122335434,>=5000 km,>=5000 km
"data/streetviews/US/41.99768,-87.95481.jpg",41.99768,-87.95481,45.7259263,46.755805800000005,28.202840000000066,-177.3781949999999,9279.096483071744,7913.464463056001,Midway Is.,36.09755039215088,>=5000 km,>=5000 km
"data/streetviews/EC/-2.12149,-79.92301.jpg",-2.12149,-79.92301,46.5125485,31.110886900000015,-1.7812649999999337,-83.44036999999992,11773.814755441503,392.7121279241321,Ecuador,32.76183903217316,>=5000 km,<=500 km
"data/streetviews/BE/51.43638,3.8274000000000004.jpg",51.43638,3.8274,43.069047900000015,56.493919700000006,50.50506500000006,4.469935000000078,3990.9015392378396,112.90765214914462,Belgium,77.30962038040161,<=5000 km,<=500 km
"data/streetviews/PE/-12.02797,-77.0935.jpg",-12.02797,-77.0935,48.17659599999999,38.31848790000001,-9.192714999999936,-75.01452499999994,12875.929050637964,388.5996086680681,Peru,75.652676820755,>=5000 km,<=500 km
"data/streetviews/ES/40.90778,0.72752.jpg",40.90778,0.72752,44.868116965657926,29.57512089015812,35.16444000000004,33.42795000000007,2378.050282440624,2916.218918902677,Cyprus,25.479042530059814,<=5000 km,<=5000 km
"data/streetviews/AR/-34.85933,-58.03586.jpg",-34.85933,-58.03586,38.4367822,42.78037140000001,-32.5202449999999,-55.76845499999993,13167.704846213697,334.1275432038621,Uruguay,47.08109498023987,>=5000 km,<=500 km
"data/streetviews/PT/40.75016,-7.7332.jpg",40.75016,-7.7332,23.60822099999999,15.019011699999998,39.57950000000005,-7.840639999999951,2850.576457505964,130.49136115231934,Portugal,39.63012397289276,<=5000 km,<=500 km
"data/streetviews/FR/48.90837,2.29143.jpg",48.90837,2.29143,46.27006254761016,28.973629395730015,46.228015000000056,2.3859700000000714,2011.7710773943224,298.1266045807655,France,89.18554782867432,<=5000 km,<=500 km
"data/streetviews/CH/47.1938,8.45481.jpg",47.1938,8.45481,47.704037499999984,40.66718700000001,47.166000000000054,9.554265000000072,2405.3278744161535,83.15266030131833,Liechtenstein,65.65647721290588,<=5000 km,<=500 km
"data/streetviews/MX/19.245550843768164,-99.47101254975075.jpg",19.245550843768164,-99.47101254975075,52.11304912666285,26.210646410439765,23.634505000000047,-102.57139499999991,10505.233545292149,584.0097563147987,Mexico,85.88024377822876,>=5000 km,<=1000 km
"data/streetviews/MX/20.59605,-103.43268.jpg",20.59605,-103.43268,44.21722188282898,41.751024445079054,23.634505000000047,-102.57139499999991,11985.329918259087,349.31290366635585,Mexico,81.60696029663086,>=5000 km,<=500 km
"data/streetviews/AR/-34.73857,-58.37155.jpg",-34.73857,-58.37155,37.14305100000001,56.5307574,-38.41609499999993,-63.616154999999935,14267.251944773916,621.5201220418593,Argentina,35.47338843345642,>=5000 km,<=1000 km
"data/streetviews/IT/37.51803,15.00913.jpg",37.51803,15.00913,45.404825100000025,39.223551900000004,41.87187000000006,12.56920500000004,2189.1227682628855,527.1536662642483,Italy,91.71472787857056,<=5000 km,<=1000 km
"data/streetviews/US/40.636199999999995,-74.42085999999999.jpg",40.6362,-74.42085999999999,43.63718858282897,46.65140494507906,49.21444000000008,-2.1311799999999437,8945.256720169828,5550.493434191522,Jersey,69.75319981575012,>=5000 km,>=5000 km
"data/streetviews/IE/53.1223,-6.99566.jpg",53.1223,-6.99566,51.95248392666284,16.967275110439758,53.41277000000008,-8.243889999999936,1618.2860668841272,89.07231873958364,Ireland,93.04540157318115,<=5000 km,<=500 km
"data/streetviews/KR/37.629020000000004,126.83471999999999.jpg",37.62902,126.83472,48.31720859999998,40.749581299999996,35.90872500000006,127.84294000000006,6730.861719984756,211.31636479755355,Republic of Korea,64.93473649024963,>=5000 km,<=500 km
"data/streetviews/US/33.94723,-117.59109.jpg",33.94723,-117.59109,46.54251469999999,20.28676650000001,45.138460000000066,0.7796900000000448,10121.304819493967,9255.517058362144,United States of America,23.30639362335205,>=5000 km,>=5000 km
"data/streetviews/DK/55.40784,12.856.jpg",55.40784,12.856,44.73112163043912,28.774942840809068,49.815135000000055,6.129235000000051,1635.7440256064008,769.3294574959068,Luxembourg,40.38419425487518,<=5000 km,<=1000 km
"data/streetviews/RU/54.76424,37.6533.jpg",54.76424,37.6533,47.91767699999998,41.53826820000001,47.91767699999998,41.53826820000001,807.4010689154844,807.4010689154844,Russian Federation,35.81502437591553,<=1000 km,<=1000 km
"data/streetviews/JP/34.770700000000005,136.19442.jpg",34.770700000000005,136.19442,45.70131224761016,31.020944495730017,34.86888500000006,134.74563500000005,8345.005038381913,132.70221812372776,Japan,29.531285166740417,>=5000 km,<=500 km
"data/streetviews/RU/45.31398,38.79303.jpg",45.31398,38.79303,46.313047499999996,38.76737710000001,48.37887500000005,31.165095000000036,111.10917826438488,672.3619041578972,Ukraine,10.473102331161499,<=500 km,<=1000 km
"data/streetviews/LT/55.73531,24.41115.jpg",55.73531,24.41115,29.423622200000004,76.28491980000001,53.709670000000045,27.952730000000088,4988.781358638596,320.0201302388252,Belarus,34.26707684993744,<=5000 km,<=500 km
