image,latitude,longitude,country_code
"data/streetviews/IT/41.03814,14.28415.jpg",41.03814,14.28415,IT
"data/streetviews/US/40.45208,-74.42554.jpg",40.45208,-74.42554,US
"data/streetviews/MY/2.06268,103.30538.jpg",2.06268,103.30538,MY
"data/streetviews/IT/44.2716,10.94369.jpg",44.2716,10.94369,IT
"data/streetviews/DK/55.51048,12.14595.jpg",55.51048,12.14595,DK
"data/streetviews/IT/45.67932,9.63996.jpg",45.67932,9.63996,IT
"data/streetviews/IE/53.52417,-6.913819999999999.jpg",53.52417,-6.913819999999999,IE
"data/streetviews/US/40.54036,-74.54842000000001.jpg",40.54036,-74.54842000000001,US
"data/streetviews/KR/36.345060000000004,127.36748.jpg",36.34506,127.36748,KR
"data/streetviews/US/41.314659999999996,-74.16187.jpg",41.31466,-74.16187,US
"data/streetviews/CH/46.83679,8.29696.jpg",46.83679,8.29696,CH
"data/streetviews/BE/50.873310000000004,4.81602.jpg",50.87331,4.81602,BE
"data/streetviews/US/41.58845,-72.88032.jpg",41.58845,-72.88032,US
"data/streetviews/AR/-34.7465,-58.64517.jpg",-34.7465,-58.64517,AR
"data/streetviews/DK/55.54543,12.11785.jpg",55.54543,12.11785,DK
"data/streetviews/IN/17.34769,78.55757.jpg",17.34769,78.55757,IN
"data/streetviews/NG/6.5504,3.23816.jpg",6.5504,3.23816,NG
"data/streetviews/AU/-32.17997,115.88938.jpg",-32.17997,115.88938,AU
"data/streetviews/US/41.705059999999996,-87.6503.jpg",41.70506,-87.6503,US
"data/streetviews/US/40.63103,-73.99463999999999.jpg",40.63103,-73.99463999999999,US
"data/streetviews/US/33.67094,-116.21427.jpg",33.67094,-116.21427,US
"data/streetviews/US/33.98158,-81.04998.jpg",33.98158,-81.04998,US
"data/streetviews/US/42.22053,-87.83102.jpg",42.22053,-87.83102,US
"data/streetviews/IE/52.97204,-7.82608.jpg",52.97204,-7.82608,IE
"data/streetviews/FR/48.685660000000006,2.2165500000000002.jpg",48.685660000000006,2.21655,FR
"data/streetviews/US/39.2018,-84.17158.jpg",39.2018,-84.17158,US
"data/streetviews/NG/7.85749,4.631259999999999.jpg",7.85749,4.631259999999999,NG
"data/streetviews/BR/-4.08708,-42.11233.jpg",-4.08708,-42.11233,BR
"data/streetviews/US/33.68673,-117.62134.jpg",33.68673,-117.62134,US
"data/streetviews/BE/50.837700000000005,3.5621099999999997.jpg",50.837700000000005,3.56211,BE
"data/streetviews/US/41.45463,-88.08716.jpg",41.45463,-88.08716,US
"data/streetviews/HK/22.44208,114.08267.jpg",22.44208,114.08267,HK
"data/streetviews/AT/47.83342,16.46185.jpg",47.83342,16.46185,AT
"data/streetviews/US/39.66364,-105.04151999999999.jpg",39.66364,-105.04152,US
"data/streetviews/IE/52.97905,-8.09491.jpg",52.97905,-8.09491,IE
"data/streetviews/MY/2.63702,102.48666.jpg",2.63702,102.48666,MY
"data/streetviews/PL/50.71562,15.42505.jpg",50.71562,15.42505,PL
"data/streetviews/FR/48.87662,2.5906599999999997.jpg",48.87662,2.59066,FR
"data/streetviews/SE/59.70097,17.805419999999998.jpg",59.70097,17.805419999999998,SE
"data/streetviews/CR/9.86927,-84.00512.jpg",9.86927,-84.00512,CR
"data/streetviews/RO/44.46706,26.055880000000002.jpg",44.46706,26.05588,RO
"data/streetviews/US/40.93756,-74.2739.jpg",40.93756,-74.2739,US
"data/streetviews/CA/45.908030000000004,-59.965790000000005.jpg",45.90803,-59.965790000000005,CA
"data/streetviews/AU/-33.79379,150.76944.jpg",-33.79379,150.76944,AU
"data/streetviews/BE/50.73756,3.3800499999999998.jpg",50.73756,3.38005,BE
"data/streetviews/SE/59.2919,18.14989.jpg",59.2919,18.14989,SE
"data/streetviews/IL/31.82166,34.747220000000006.jpg",31.82166,34.747220000000006,IL
"data/streetviews/MM/16.399449999999998,98.72211.jpg",16.399449999999998,98.72211,MM
"data/streetviews/US/33.84562,-118.0946.jpg",33.84562,-118.0946,US
"data/streetviews/US/42.31537,-82.98719999999999.jpg",42.31537,-82.98719999999999,US
"data/streetviews/US/47.35142,-122.30652.jpg",47.35142,-122.30652,US
"data/streetviews/US/42.48736,-88.82509999999999.jpg",42.48736,-88.82509999999999,US
"data/streetviews/PH/16.049149999999997,120.34333000000001.jpg",16.049149999999997,120.34333,PH
"data/streetviews/MX/19.71167,-99.25265.jpg",19.71167,-99.25265,MX
"data/streetviews/IN/11.10422,77.35253999999999.jpg",11.10422,77.35253999999999,IN
"data/streetviews/US/33.90695,-117.4245.jpg",33.90695,-117.4245,US
"data/streetviews/JP/36.27009,139.65509.jpg",36.27009,139.65509,JP
"data/streetviews/BE/51.05549,4.1208800000000005.jpg",51.05549,4.1208800000000005,BE
"data/streetviews/SE/59.247279999999996,17.85671.jpg",59.24728,17.85671,SE
"data/streetviews/IE/53.82665,-7.859360000000001.jpg",53.82665,-7.859360000000001,IE
"data/streetviews/FR/48.38152,2.2309.jpg",48.38152,2.2309,FR
"data/streetviews/US/41.43778,-87.98513.jpg",41.43778,-87.98513,US
"data/streetviews/US/42.17642,-88.15068.jpg",42.17642,-88.15068,US
"data/streetviews/PL/50.64763,17.45494.jpg",50.64763,17.45494,PL
"data/streetviews/US/40.70616,-73.47864.jpg",40.70616,-73.47864,US
"data/streetviews/AD/42.90452,1.8410000000000002.jpg",42.90452,1.841,AD
"data/streetviews/PS/31.95649,34.8236.jpg",31.95649,34.8236,PS
"data/streetviews/MY/2.01933,103.33228.jpg",2.01933,103.33228,MY
"data/streetviews/AU/-37.53025,145.36223999999999.jpg",-37.53025,145.36224,AU
"data/streetviews/FR/48.92322,2.47803.jpg",48.92322,2.47803,FR
"data/streetviews/IE/53.58753,-7.493779999999999.jpg",53.58753,-7.493779999999999,IE
"data/streetviews/LT/55.41698,24.58807.jpg",55.41698,24.58807,LT
"data/streetviews/AR/-34.81219,-58.47139.jpg",-34.81219,-58.47139,AR
